repo_name,file_path,stars
CyanogenMod/android_kernel_asus_moorefield,net/wireless/genregdb.awk,15
TencentDBA/TMySQL,storage/ndb/src/common/debugger/signaldata/print.awk,15
alexholmes/hadoop-book,test-data/ch10/gen-apache-logs.awk,15
alexholmes/hadoop-book,test-data/ch10/gen-large-logs.awk,15
allwinner-zh/linux-3.4-sunxi,Documentation/arm/Samsung/clksrc-change-registers.awk,15
allwinner-zh/linux-3.4-sunxi,arch/x86/tools/chkobjdump.awk,15
allwinner-zh/linux-3.4-sunxi,arch/x86/tools/distill.awk,15
allwinner-zh/linux-3.4-sunxi,arch/x86/tools/gen-insn-attr-x86.awk,15
allwinner-zh/linux-3.4-sunxi,lib/raid6/unroll.awk,15
allwinner-zh/linux-3.4-sunxi,net/wireless/genregdb.awk,15
jlblancoc/suitesparse-metis-for-windows,SuiteSparse/CHOLMOD/Doc/mfile.awk,15
jlblancoc/suitesparse-metis-for-windows,SuiteSparse/CHOLMOD/Doc/rule.awk,15
jlblancoc/suitesparse-metis-for-windows,SuiteSparse/CHOLMOD/Tcov/cov.awk,15
jlblancoc/suitesparse-metis-for-windows,SuiteSparse/CSparse/Tcov/cov.awk,15
jlblancoc/suitesparse-metis-for-windows,SuiteSparse/CXSparse/Tcov/cov.awk,15
jlblancoc/suitesparse-metis-for-windows,SuiteSparse/GraphBLAS/Extras/ktruss/d.awk,15
jlblancoc/suitesparse-metis-for-windows,SuiteSparse/GraphBLAS/Extras/ktruss/k.awk,15
jlblancoc/suitesparse-metis-for-windows,SuiteSparse/GraphBLAS/Extras/tri/a.awk,15
jlblancoc/suitesparse-metis-for-windows,SuiteSparse/GraphBLAS/Extras/tri/r.awk,15
jlblancoc/suitesparse-metis-for-windows,SuiteSparse/GraphBLAS/Extras/tri/tri_graphblas.awk,15
jlblancoc/suitesparse-metis-for-windows,SuiteSparse/UMFPACK/Tcov/cover.awk,15
kuno/GeoIP,deps/GeoIP-1.6.7/get_ver.awk,15
nwjs/chromium.src,third_party/protobuf/java/kotlin-lite/lite.awk,15
nwjs/chromium.src,third_party/protobuf/java/lite/lite.awk,15
nwjs/chromium.src,third_party/utf/src/bin/mkrunetype.awk,15
qdk0901/openwrt-mt7620,package/network/config/qos-scripts/files/usr/lib/qos/tcrules.awk,15
radare/radare2-extras,doc.sw/sw/md2html.awk,15
widora/openwrt_widora,include/scan.awk,15
widora/openwrt_widora,package/network/config/qos-scripts/files/usr/lib/qos/tcrules.awk,15
OWASP/O-Saft,contrib/Cert-beautify.awk,14
OWASP/O-Saft,contrib/HTML-simple.awk,14
OWASP/O-Saft,contrib/HTML-table.awk,14
OWASP/O-Saft,contrib/JSON-array.awk,14
OWASP/O-Saft,contrib/JSON-struct.awk,14
OWASP/O-Saft,contrib/XML-attribute.awk,14
OWASP/O-Saft,contrib/XML-value.awk,14
OWASP/O-Saft,contrib/lazy_checks.awk,14
OWASP/O-Saft,t/cloc-total.awk,14
PrismTech/opensplice,src/services/ddsi2e/extract-configurator-xml.awk,14
alexholmes/hiped2,test-data/ch9/gen-apache-logs.awk,14
arduino/openwrt-yun,package/qos-scripts/files/usr/lib/qos/tcrules.awk,14
drahnr/oregano,src/spice2to3.awk,14
drahnr/oregano,tools/spice2to3.awk,14
iceman1001/proxmark3,client/default_keys_dic2lua.awk,14
iceman1001/proxmark3,client/usb_cmd_h2lua.awk,14
lronaldo/cpctelera,cpctelera/tools/sdcc-3.6.8-r9946/src/configure_vc.awk,14
lronaldo/cpctelera,cpctelera/tools/sdcc-3.6.8-r9946/src/src/SDCCpeeph.awk,14
lronaldo/cpctelera,cpctelera/tools/sdcc-3.6.8-r9946/src/src/version.awk,14
lronaldo/cpctelera,cpctelera/tools/sdcc-3.6.8-r9946/src/support/cpp/opt-functions.awk,14
lronaldo/cpctelera,cpctelera/tools/sdcc-3.6.8-r9946/src/support/cpp/opt-gather.awk,14
lronaldo/cpctelera,cpctelera/tools/sdcc-3.6.8-r9946/src/support/cpp/optc-gen.awk,14
lronaldo/cpctelera,cpctelera/tools/sdcc-3.6.8-r9946/src/support/cpp/opth-gen.awk,14
openhatch/oh-mainline,vendor/packages/Pygments/tests/examplefiles/test.awk,14
wongsyrone/openwrt-1,include/scan.awk,14
wongsyrone/openwrt-1,package/network/config/qos-scripts/files/usr/lib/qos/tcrules.awk,14
CyanogenMod/android_external_busybox,scripts/checkhelp.awk,13
CyanogenMod/android_kernel_cyanogen_msm8916,Documentation/arm/Samsung/clksrc-change-registers.awk,13
CyanogenMod/android_kernel_cyanogen_msm8916,arch/x86/tools/chkobjdump.awk,13
CyanogenMod/android_kernel_cyanogen_msm8916,arch/x86/tools/distill.awk,13
CyanogenMod/android_kernel_cyanogen_msm8916,arch/x86/tools/gen-insn-attr-x86.awk,13
CyanogenMod/android_kernel_cyanogen_msm8916,lib/raid6/unroll.awk,13
CyanogenMod/android_kernel_cyanogen_msm8916,net/wireless/genregdb.awk,13
CyanogenMod/android_kernel_xiaomi_cancro,Documentation/arm/Samsung/clksrc-change-registers.awk,13
CyanogenMod/android_kernel_xiaomi_cancro,arch/x86/tools/chkobjdump.awk,13
CyanogenMod/android_kernel_xiaomi_cancro,arch/x86/tools/distill.awk,13
CyanogenMod/android_kernel_xiaomi_cancro,arch/x86/tools/gen-insn-attr-x86.awk,13
CyanogenMod/android_kernel_xiaomi_cancro,lib/raid6/unroll.awk,13
CyanogenMod/android_kernel_xiaomi_cancro,net/wireless/genregdb.awk,13
HSAFoundation/HSA-Drivers-Linux-AMD,src/kernel/Documentation/arm/Samsung/clksrc-change-registers.awk,13
HSAFoundation/HSA-Drivers-Linux-AMD,src/kernel/arch/x86/tools/chkobjdump.awk,13
HSAFoundation/HSA-Drivers-Linux-AMD,src/kernel/arch/x86/tools/distill.awk,13
HSAFoundation/HSA-Drivers-Linux-AMD,src/kernel/arch/x86/tools/gen-insn-attr-x86.awk,13
HSAFoundation/HSA-Drivers-Linux-AMD,src/kernel/lib/raid6/unroll.awk,13
HSAFoundation/HSA-Drivers-Linux-AMD,src/kernel/net/wireless/genregdb.awk,13
garymabin/YGOMobile,irrlicht/source/Irrlicht/libpng/scripts/checksym.awk,13
garymabin/YGOMobile,irrlicht/source/Irrlicht/libpng/scripts/options.awk,13
golang/gofrontend,libgo/go/syscall/mksyscall.awk,13
golang/gofrontend,libgo/mklinknames.awk,13
larsbrinkhoff/lbForth,targets/c/sloc.awk,13
zed0/clang-format-configurator,parser.awk,13
01org/Igvtg-kernel,Documentation/arm/Samsung/clksrc-change-registers.awk,12
01org/Igvtg-kernel,arch/x86/tools/chkobjdump.awk,12
01org/Igvtg-kernel,arch/x86/tools/distill.awk,12
01org/Igvtg-kernel,arch/x86/tools/gen-insn-attr-x86.awk,12
01org/Igvtg-kernel,lib/raid6/unroll.awk,12
01org/Igvtg-kernel,net/wireless/genregdb.awk,12
CyanogenMod/android_kernel_oneplus_onyx,Documentation/arm/Samsung/clksrc-change-registers.awk,12
CyanogenMod/android_kernel_oneplus_onyx,arch/x86/tools/chkobjdump.awk,12
CyanogenMod/android_kernel_oneplus_onyx,arch/x86/tools/distill.awk,12
CyanogenMod/android_kernel_oneplus_onyx,arch/x86/tools/gen-insn-attr-x86.awk,12
CyanogenMod/android_kernel_oneplus_onyx,lib/raid6/unroll.awk,12
CyanogenMod/android_kernel_oneplus_onyx,net/wireless/genregdb.awk,12
Freetz/freetz,tools/developer/remove_js_function.awk,12
RangeNetworks/OpenBTS-UMTS,ASN/tags.awk,12
ReactiveCocoa/RockemSockem,script/schemes.awk,12
ReactiveCocoa/RockemSockem,script/targets.awk,12
ReactiveCocoa/RockemSockem,script/xcodebuild.awk,12
ReactiveCocoa/RockemSockem,script/xctool.awk,12
abstrakraft/cwiid,wminput/action_enum.awk,12
bwilcox-1234/ChatScript,SRC/curl/curl-7.56.1/packages/NetWare/get_exp.awk,12
bwilcox-1234/ChatScript,SRC/curl/curl-7.56.1/packages/NetWare/get_ver.awk,12
linux-pmfs/pmfs,Documentation/arm/Samsung/clksrc-change-registers.awk,12
linux-pmfs/pmfs,arch/x86/tools/chkobjdump.awk,12
linux-pmfs/pmfs,arch/x86/tools/distill.awk,12
linux-pmfs/pmfs,arch/x86/tools/gen-insn-attr-x86.awk,12
linux-pmfs/pmfs,lib/raid6/unroll.awk,12
linux-pmfs/pmfs,net/wireless/genregdb.awk,12
openhab/openhab2,bundles/org.openhab.binding.nibeheatpump/contrib/utils/create_channel_types.awk,12
openhab/openhab2,bundles/org.openhab.binding.nibeheatpump/contrib/utils/create_channels.awk,12
openhab/openhab2,bundles/org.openhab.binding.nibeheatpump/contrib/utils/create_java_variable_information.awk,12
openhab/openhab2,bundles/org.openhab.binding.nibeheatpump/contrib/utils/create_readme_channel_table.awk,12
openhab/openhab2,bundles/org.openhab.binding.nibeheatpump/contrib/utils/create_sensor_channels.awk,12
openhab/openhab2,bundles/org.openhab.binding.nibeheatpump/contrib/utils/create_settings_channels.awk,12
pclouds/busybox-w32,scripts/checkhelp.awk,12
radare/radare2-bindings,awk/calc.awk,12
radare/radare2-bindings,awk/r2.awk,12
sdepold/pHash,bindings/php/build/mkdep.awk,12
sdepold/pHash,bindings/php/build/scan_makefile_in.awk,12
supertuxkart/stk-editor,lib/irrlicht/source/Irrlicht/libpng/scripts/checksym.awk,12
supertuxkart/stk-editor,lib/irrlicht/source/Irrlicht/libpng/scripts/options.awk,12
timrdf/csv2rdf4lod-automation,bin/rq2code.awk,12
timrdf/csv2rdf4lod-automation,bin/util/cell-ify-eparams.awk,12
timrdf/csv2rdf4lod-automation,bin/util/cr-droid.awk,12
timrdf/csv2rdf4lod-automation,bin/util/dataurls2pml.awk,12
timrdf/csv2rdf4lod-automation,bin/util/e-params-increment.awk,12
timrdf/csv2rdf4lod-automation,bin/util/header2params.awk,12
timrdf/csv2rdf4lod-automation,bin/util/header2params2.awk,12
timrdf/csv2rdf4lod-automation,bin/util/http2xsddatetime.awk,12
timrdf/csv2rdf4lod-automation,bin/util/interpretAsEmpty.awk,12
timrdf/csv2rdf4lod-automation,bin/util/lslt2xsddatetime.awk,12
timrdf/csv2rdf4lod-automation,bin/util/nt.awk,12
timrdf/csv2rdf4lod-automation,bin/util/punzip.awk,12
timrdf/csv2rdf4lod-automation,bin/util/rq2js-string.awk,12
timrdf/csv2rdf4lod-automation,bin/util/sameasInNT.awk,12
timrdf/csv2rdf4lod-automation,bin/util/ssv2csv-wrapNF.awk,12
timrdf/csv2rdf4lod-automation,bin/util/ssv2csv.awk,12
timrdf/csv2rdf4lod-automation,bin/util/symbol-interpretation.awk,12
timrdf/csv2rdf4lod-automation,bin/util/update-e-params-subject-discrim.awk,12
timrdf/csv2rdf4lod-automation,doc/examples/source/data-gov/1554-frbr-demo-explore/version/2011-Sep-19-frbr/doc/filter.awk,12
AltraMayor/XIA-for-Linux,Documentation/arm/Samsung/clksrc-change-registers.awk,11
AltraMayor/XIA-for-Linux,arch/x86/tools/chkobjdump.awk,11
AltraMayor/XIA-for-Linux,arch/x86/tools/distill.awk,11
AltraMayor/XIA-for-Linux,arch/x86/tools/gen-insn-attr-x86.awk,11
AltraMayor/XIA-for-Linux,lib/raid6/unroll.awk,11
AltraMayor/XIA-for-Linux,net/wireless/genregdb.awk,11
AltraMayor/XIA-for-Linux,tools/perf/arch/x86/tests/gen-insn-x86-dat.awk,11
AltraMayor/XIA-for-Linux,tools/perf/util/intel-pt-decoder/gen-insn-attr-x86.awk,11
AprilAndFriends/theoraplayer,theora/lib/defexp.awk,11
FlibbleMr/neogfx,3rdparty/freetype/freetype-2.10.4/builds/atari/deflinejoiner.awk,11
FlibbleMr/neogfx,3rdparty/freetype/freetype-2.11.0/builds/atari/deflinejoiner.awk,11
FlibbleMr/neogfx,3rdparty/libpng/libpng-1.6.21/scripts/checksym.awk,11
FlibbleMr/neogfx,3rdparty/libpng/libpng-1.6.21/scripts/dfn.awk,11
FlibbleMr/neogfx,3rdparty/libpng/libpng-1.6.21/scripts/options.awk,11
MySQLOnRocksDB/mysql-5.6,mysql-test/suite/rocksdb/slow_query_log.awk,11
MySQLOnRocksDB/mysql-5.6,storage/ndb/src/common/debugger/signaldata/print.awk,11
MySQLOnRocksDB/mysql-5.6,xtrabackup/src/libarchive/doc/mdoc2man.awk,11
MySQLOnRocksDB/mysql-5.6,xtrabackup/src/libarchive/doc/mdoc2wiki.awk,11
OpenFOAM/OpenFOAM-2.3.x,bin/tools/doxyFilter-ignore.awk,11
OpenFOAM/OpenFOAM-2.3.x,bin/tools/doxyFilter-table.awk,11
OpenFOAM/OpenFOAM-2.3.x,bin/tools/doxyFilter-top.awk,11
OpenFOAM/OpenFOAM-2.3.x,bin/tools/doxyFilter.awk,11
Sirrix-AG/TrustedGRUB2,grub-core/genmoddep.awk,11
chorasimilarity/chemlambda-gui,dynamic/check_1_mov2_alt.awk,11
chorasimilarity/chemlambda-gui,dynamic/check_1_mov2_rand.awk,11
chorasimilarity/chemlambda-gui,scripts_and_mol_files/check_1_foe.awk,11
chorasimilarity/chemlambda-gui,scripts_and_mol_files/foe_bubbles_04_11.awk,11
chorasimilarity/chemlambda-gui,scripts_and_mol_files/foe_bubbles_bit_exp.awk,11
chorasimilarity/chemlambda-gui,scripts_and_mol_files/gen_check_1_foe.awk,11
chorasimilarity/chemlambda-gui,scripts_and_mol_files/space_check_1_foe.awk,11
google/mysql-protobuf,storage/ndb/memcache/scripts/pmpstack.awk,11
google/mysql-protobuf,storage/ndb/nodejs/setup/generate-SQLState_js.awk,11
google/mysql-protobuf,storage/ndb/src/common/debugger/signaldata/print.awk,11
mbp/pisg,scripts/egg2mirc.awk,11
mqmaker/witi-openwrt,package/network/config/qos-scripts/files/usr/lib/qos/tcrules.awk,11
mqmaker/witi-openwrt,package/ramips/ui/luci-mtk/src/contrib/package/meshwizard/files/usr/bin/meshwizard/helpers/common.awk,11
niltsh/mplayer-for-MPlayerX,vidix/pci_db2c.awk,11
o11s/open80211s,Documentation/arm/Samsung/clksrc-change-registers.awk,11
o11s/open80211s,arch/x86/tools/chkobjdump.awk,11
o11s/open80211s,arch/x86/tools/distill.awk,11
o11s/open80211s,arch/x86/tools/gen-insn-attr-x86.awk,11
o11s/open80211s,lib/raid6/unroll.awk,11
o11s/open80211s,net/wireless/genregdb.awk,11
BestImageViewer/geeqie,plugins/geocode-parameters/geocode-parameters.awk,10
ElektraInitiative/libelektra,src/libs/version_gen.awk,10
NVIDIA/cuda-gdb,gdb/copying.awk,10
NVIDIA/cuda-gdb,gdb/reply_mig_hack.awk,10
OpenFOAM/OpenFOAM-2.4.x,bin/tools/doxyFilter-ignore.awk,10
OpenFOAM/OpenFOAM-2.4.x,bin/tools/doxyFilter-table.awk,10
OpenFOAM/OpenFOAM-2.4.x,bin/tools/doxyFilter-top.awk,10
OpenFOAM/OpenFOAM-2.4.x,bin/tools/doxyFilter.awk,10
Standouthost/Multicraft,jar/pocketmine/bin/php5/lib/php/build/mkdep.awk,10
Standouthost/Multicraft,jar/pocketmine/bin/php5/lib/php/build/scan_makefile_in.awk,10
aloksinha2001/Linux3188,Documentation/arm/Samsung/clksrc-change-registers.awk,10
aloksinha2001/Linux3188,arch/x86/tools/chkobjdump.awk,10
aloksinha2001/Linux3188,arch/x86/tools/distill.awk,10
aloksinha2001/Linux3188,arch/x86/tools/gen-insn-attr-x86.awk,10
aloksinha2001/Linux3188,lib/raid6/unroll.awk,10
aloksinha2001/Linux3188,net/wireless/genregdb.awk,10
autc04/Retro68,binutils/gprof/gen-c-prog.awk,10
autc04/Retro68,gcc/contrib/reghunt/examples/reg-watch.awk,10
autc04/Retro68,gcc/gcc/config/arc/genmultilib.awk,10
autc04/Retro68,gcc/gcc/config/arc/genoptions.awk,10
autc04/Retro68,gcc/gcc/config/arm/parsecpu.awk,10
autc04/Retro68,gcc/gcc/config/avr/genmultilib.awk,10
autc04/Retro68,gcc/gcc/config/i386/i386-builtin-types.awk,10
autc04/Retro68,gcc/gcc/config/vms/make-crtlmap.awk,10
autc04/Retro68,gcc/gcc/gen-pass-instances.awk,10
autc04/Retro68,gcc/gcc/opt-functions.awk,10
autc04/Retro68,gcc/gcc/opt-gather.awk,10
autc04/Retro68,gcc/gcc/opt-include.awk,10
autc04/Retro68,gcc/gcc/opt-read.awk,10
autc04/Retro68,gcc/gcc/optc-gen.awk,10
autc04/Retro68,gcc/gcc/optc-save-gen.awk,10
autc04/Retro68,gcc/gcc/opth-gen.awk,10
autc04/Retro68,gcc/gcc/testsuite/gcc.test-framework/test-framework.awk,10
autc04/Retro68,gcc/libbacktrace/filetype.awk,10
autc04/Retro68,gcc/libgcc/find-symver.awk,10
autc04/Retro68,gcc/libgcc/mkmap-flat.awk,10
autc04/Retro68,gcc/libgcc/mkmap-symver.awk,10
autc04/Retro68,gcc/libgo/go/syscall/mksyscall.awk,10
autc04/Retro68,gcc/newlib/libc/sys/linux/linuxthreads/defs.awk,10
bangbangcon/bangbangcon.github.io,2017-speaker-materials/mark-dominus-i-found-the-best-anagram/ana.awk,10
bdoin/GCompris-qt,src/activityintro2msg.awk,10
bnoordhuis/ragel,doc/extract.awk,10
bnoordhuis/ragel,doc/fixbackbox.awk,10
bnoordhuis/ragel,examples/awkequiv.awk,10
cburstedde/p4est,example/timings/timana.awk,10
cburstedde/p4est,example/timings/tsrana.awk,10
coreos/grub,grub-core/genmoddep.awk,10
corporateshark/Mastering-Android-NDK,Chapter2/3_FreeImage/Wrapper/VB6/awk_script/genbasfuncs.awk,10
dongweiming/sed_and_awk,code/arguments.awk,10
dongweiming/sed_and_awk,code/array-for-loop.awk,10
dongweiming/sed_and_awk,code/asort.awk,10
dongweiming/sed_and_awk,code/asorti.awk,10
dongweiming/sed_and_awk,code/bits.awk,10
dongweiming/sed_and_awk,code/dowhile.awk,10
dongweiming/sed_and_awk,code/environ.awk,10
dongweiming/sed_and_awk,code/for.awk,10
dongweiming/sed_and_awk,code/function-debug.awk,10
dongweiming/sed_and_awk,code/printf-width.awk,10
dongweiming/sed_and_awk,code/srand.awk,10
dongweiming/sed_and_awk,code/string.awk,10
dongweiming/sed_and_awk,code/total-star.awk,10
dongweiming/sed_and_awk,code/while.awk,10
dubiousjim/awkenough,library.awk,10
fabric8io/gofabric8,vendor/github.com/openshift/origin/hack/compress.awk,10
ge-ne/bibtool,regex-0.12/doc/include.awk,10
libnui/nui3,deps/freetype2/builds/atari/deflinejoiner.awk,10
libpinyin/ibus-libpinyin,data/english.awk,10
libpinyin/ibus-libpinyin,data/table.awk,10
llvm-mirror/compiler-rt,utils/generate_netbsd_ioctls.awk,10
llvm-mirror/compiler-rt,utils/generate_netbsd_syscalls.awk,10
npapanik/Adyton,utils/trace-processing/Sigcomm09/processing/match.awk,10
npapanik/Adyton,utils/trace-processing/Sigcomm09/processing/remove-dups.awk,10
osandov/asmase,src/Builtins/FloatExpr.awk,10
osandov/asmase,src/Builtins/IdentifierExpr.awk,10
osandov/asmase,src/Builtins/IntegerExpr.awk,10
osandov/asmase,src/Builtins/Ops.awk,10
osandov/asmase,src/Builtins/StringExpr.awk,10
osandov/asmase,src/Builtins/ValueAST.awk,10
ovh/overthebox-openwrt,include/scan.awk,10
ovh/overthebox-openwrt,package/network/config/qos-scripts/files/usr/lib/qos/tcrules.awk,10
szepeviktor/debian-server-tools,monitoring/range2cidr.awk,10
